Agent#,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.5,0.5,0.9014647608264932,0.9014915095856002,0.9015741112848321,0.9015742699799536,0.9351357231112489,0.8428342319416179,0.8090867748440416,0.809163021059569,0.7985586210490312,0.7875933558176966,0.817036399190337,0.8171718116949231,0.8233396521064513,0.8233587856499116,0.842463646294116,0.8477574815402122,0.8586200899610478,0.8388153398331851,0.838846883133695,0.8338872277133389,0.8338547567842434,0.8338660378141548,0.833919263347199,0.8157376925211443,0.8280453305044889,0.8280133780772791,0.8228998900390617,0.8184379309484624,0.8183889991405612,0.8037808090654925,0.7991434097876626,0.7991426315395386,0.7928109284092171,0.796752061167432,0.7967274585961096,0.7967115518506487,0.8036886558363852,0.8075821957115538,0.8075826632909142,0.8075954954838629,0.8058372056656967,0.8058224087600212,0.8127674604516644,0.810913477028941,0.8134623403236042,0.813478031584019,0.8134983258570866,0.8135042972292724,0.8134990876427779,0.8134826479694593,0.8135014202587207,0.8126736500948938,0.8181547399649587,0.8106561100057715,0.8036555188899963,0.8036723477987119,0.7951908799465852,0.7951956259251249,0.795197368083489,0.791224314354047,0.7912345295208878,0.7861403086224618,0.792185939047926,0.7922105572029241,0.7922005052765025,0.7922114301899685,0.7922168715604949,0.7894405189778573,0.789439607615802,0.7902115955738768,0.7902275430051187,0.7902443866210619,0.7957647913575628,0.7957570291477677,0.7957636998535429,0.795786298774807,0.7957697443098594,0.7957825784094195
1,0.5,0.5,0.8645833333333334,0.8645833333333334,0.7464639869166605,0.7464920156254802,0.7279582319711646,0.7270860311425376,0.7268635022450673,0.7526199182894528,0.735360718113492,0.7354612757919327,0.7056333072983778,0.7056105363354452,0.7003094698927463,0.7003017734094139,0.7003273477172542,0.7166298951345446,0.738981181894149,0.7390156290038636,0.7392755203136413,0.7393699901112675,0.7506684315738621,0.7505413840596697,0.7505474398466694,0.7445801908719063,0.7327710592487041,0.7338909958713824,0.7339063303852487,0.733914757590655,0.733795947462349,0.7337636681402486,0.7263889419030852,0.7385940125946155,0.7386055747805069,0.7514965088992325,0.7514759155780795,0.7514907982319066,0.751505473729937,0.751541662994876,0.759015893327886,0.7506931758879624,0.7507332124944084,0.7512483075893057,0.7611976470226393,0.7682374772346843,0.7645259141656888,0.7645666997086824,0.7728600540875181,0.7654652806852307,0.7604741786789599,0.7553839785372443,0.7621221485080429,0.7621439905773637,0.7636845328335213,0.7624782356531979,0.7624737468641714,0.7565967483716477,0.7566074533452892,0.7566103883438958,0.7566318135402814,0.7566393111981856,0.7566242966130369,0.7566477940276877,0.7548652327147855,0.7548820692682688,0.7616406841343331,0.761758841596929,0.7636365762869304,0.7588316758395723,0.7588463181739314,0.7588438005560108,0.7588615420718609,0.7588676970776804,0.7557604962262288,0.7597098941046123,0.759709247151626,0.7547218562360589,0.7547110730947642,0.7547280378757694
2,0.5,0.5400943396226415,0.611291014044839,0.6096020160460099,0.5857588755889023,0.5963366508702149,0.5970513538439303,0.5967364145438498,0.5960253425943307,0.6157987101117675,0.6154339798996104,0.6520379029321495,0.6521124471183064,0.6617306603001136,0.6672579747272731,0.6669779184620035,0.6668455897378032,0.666864415054192,0.6668645692011532,0.700860892343506,0.6989357081481176,0.698952895506326,0.6990269893657814,0.6989348087916822,0.6989638416926467,0.7145554057877848,0.7187125665544234,0.7187522107697304,0.7187665454978456,0.7187315642225154,0.718632828445803,0.7186241676064833,0.7187184026862734,0.7187534395347661,0.7188060784709052,0.7188469707662635,0.7222691923661151,0.7223021469715445,0.710253729589097,0.7281231530007812,0.715060845459719,0.7096707485505919,0.6996421471069596,0.7006484633909863,0.6973611550922757,0.7044052858560612,0.7044294135722837,0.7064362899368317,0.7064591566949066,0.7155787456065204,0.7155662129567668,0.7149489452874466,0.7153798853608025,0.7254556497763258,0.7254524502722508,0.7254765230300528,0.7254727716897855,0.7254905178595489,0.7207593807425372,0.7207690441906783,0.7301319384527386,0.7301056136822872,0.7227716662733179,0.7228027389797469,0.7262818285959026,0.7262844047508551,0.7268956159028781,0.7269130089675191,0.7299508191139765,0.7299684843974648,0.7313050705630444,0.7312972875249697,0.7356789903949728,0.735670530539553,0.741533736398426,0.7439583007178696,0.7496346572528098,0.7496685606489246,0.7496679528340539,0.7497191758685523
3,0.5,0.660377358490566,0.730188679245283,0.7374808395587025,0.7374644957099701,0.7883194546287178,0.8087527030873863,0.8336812456680487,0.8027161911480223,0.8026046613122011,0.802574066199417,0.8223049096520965,0.8223687008788685,0.8222480740578318,0.8325897045329692,0.8325825971352923,0.832648006995854,0.8041078159755061,0.8041624710527776,0.7917217088316766,0.791736928048545,0.7737992834084262,0.7829898935896487,0.7953660903872276,0.7954012814975292,0.7953967179194107,0.7953587535381932,0.7953519806254508,0.7953395571179657,0.7953135115171674,0.7872488410750976,0.7872132788933356,0.7976123546684277,0.8061660738728944,0.8062014479273288,0.8159890382042845,0.8184319854309621,0.818404478594268,0.8183999017659556,0.825821657604867,0.8222796449796642,0.8222991014390757,0.8260850703612245,0.8260698121674339,0.8260641072797033,0.8282298816626359,0.8328519326443704,0.834370411379751,0.8343710436276492,0.8299908505253315,0.8299807696617395,0.835105355714338,0.8388521155926507,0.8388680608791684,0.8388640411959013,0.8388795583723953,0.837876690865912,0.8378842068518737,0.837878174764972,0.8378839031883736,0.837887027656075,0.8378886795569646,0.8365095482704968,0.8365183599693019,0.8392126007744958,0.8392282854717509,0.839222882770753,0.8334692937816859,0.8371242933007577,0.8402226351107827,0.8402092371824486,0.8438857090835375,0.8438885937498309,0.8446762086983969,0.8389804016329028,0.8336203793249123,0.8355927093150621,0.8356686142818351,0.8356539476503461,0.832549450694511
4,0.5,0.6122448979591837,0.6143770626941234,0.5563222593789359,0.5558371476222768,0.6969990514453104,0.696817404527418,0.6967979249930372,0.7625598550311314,0.7766113676468547,0.7763296938992681,0.7762713642886677,0.7828036497812076,0.7994879039298679,0.7739528586688647,0.7758009047740507,0.7546256533743539,0.7548214520858632,0.7630159949389183,0.7629771876351921,0.7629327606603703,0.778265433635298,0.7780793388077,0.7779263642761596,0.7701700881007079,0.7702704433693722,0.7678542413729581,0.7677576766741034,0.769297137837136,0.7693055206529621,0.756999179033466,0.7540941816604836,0.7541063890309192,0.7541314631366326,0.7442979329632198,0.7510428938316888,0.7510111147934528,0.750995214030906,0.7509873754200325,0.7510737802775024,0.7594256747669521,0.7601982328693888,0.7632392611540193,0.7632232521347345,0.7632101898636504,0.7632587525245631,0.763303171652213,0.7633408858560566,0.7693434469292237,0.7693540823847328,0.7693605707755966,0.7693455058914035,0.7688986375006714,0.7780854924804955,0.774143268990974,0.7741651336583711,0.7735344308184684,0.7796743271264687,0.7779105156743275,0.7850496610229396,0.7879198521884905,0.7878969888163136,0.7879112599417242,0.7881085705759111,0.7809566087095225,0.7742723063703267,0.7742485909245956,0.7768081233510731,0.7786347018184591,0.7776838972700225,0.7811295958840442,0.7814541536223358,0.7834725218387137,0.783473392061279,0.7786866046256373,0.7786673027835636,0.7762603714471361,0.7762774088298166,0.7762478394966545,0.7762711577905771
5,0.5,0.5,0.5,0.6564918705030528,0.660216702440522,0.5819387729803664,0.5819401252902534,0.582499345328468,0.6210751023815417,0.6189848326102831,0.6252158100971568,0.6763646549878928,0.6765666673501622,0.6762443675521899,0.6672013093244052,0.6792870586108268,0.6792766889536299,0.7015030554750005,0.7223225284005894,0.7166655422246446,0.7035221942768708,0.7034295364925562,0.7033431291491743,0.7033559816566619,0.7195932488883282,0.7370399872475328,0.7342314479964285,0.7342214907865037,0.7342671720733556,0.7342329298376671,0.7341695463957738,0.750547866136466,0.7505708889789849,0.7505982540457052,0.7491227490279662,0.7491110649021808,0.7509311593705074,0.7549122241580125,0.7549158202265704,0.7549765338957825,0.7549569583575664,0.7650830759487321,0.7651133146329128,0.7616932586158617,0.7618601402303533,0.7618517098625278,0.7618684249302887,0.761900275672519,0.7618981867878023,0.76190492303278,0.7532441854763932,0.7532448792156284,0.7533005005829903,0.7581449715159598,0.758136110697169,0.7605537924622655,0.7605616455093278,0.7605734970612322,0.7605985382271541,0.7570076140594262,0.7499049887299856,0.7498889464865885,0.7570641975122843,0.7559962053680307,0.7559955725185237,0.756025276126248,0.7499019471239967,0.750502658848123,0.7504983659524153,0.7505281010354998,0.7505294273445362,0.7509329008939892,0.7509413727818451,0.7509474312077351,0.7509390747672906,0.7564942882278198,0.7626191130018989,0.7668337695025251,0.7668239231684386,0.7668368614324562
6,0.5,0.5,0.6530064423765212,0.652424269517168,0.652450085314815,0.6524452471613078,0.7956195737097327,0.7956863906946254,0.7954753723480228,0.7951416255653379,0.7953702277302968,0.8584289026054365,0.7868684748323113,0.7866750141361749,0.7642154441371107,0.7640270074461342,0.7640746843955303,0.7946615444324417,0.794741009877465,0.7946446537605364,0.7671326736960398,0.7631433189861034,0.7630945500454511,0.7631101811545529,0.763179682661053,0.763209785933684,0.7631428182687026,0.7869576989665719,0.7869591211000704,0.7869018381006294,0.7868554868877085,0.7868291719855498,0.7868822877278946,0.7868468781848404,0.783934609329922,0.7838934507250968,0.7839277080736987,0.7838912691345999,0.80074060144896,0.8007810353316476,0.8171650036668777,0.8299045209861977,0.8398302136608624,0.8397913124220673,0.8474760526818915,0.8276582769384533,0.8336270819395433,0.8336296823577374,0.8336274281979561,0.8281274434847077,0.82884934957458,0.8362836721656919,0.8424227740296428,0.8424087273162854,0.8394880751098727,0.8395023629968185,0.8395275952850253,0.8453946766695718,0.8453908890782552,0.8468227065183215,0.842001026743885,0.8419897872184314,0.8475779626072802,0.8421162055062057,0.8402415895989948,0.8439245503237762,0.8438981921086611,0.843881026469782,0.8485910247132807,0.8429127841957589,0.8429109841365737,0.8429148045269264,0.842915279536179,0.842906063312832,0.8429011525429267,0.8428907076564434,0.8445584359206486,0.8368785397175323,0.8361065900808493,0.836112515912501
7,0.5,0.8357843137254902,0.864397329711597,0.8665288715530959,0.8494008408737111,0.8368441071468469,0.8290934630636547,0.8233397085645772,0.8074940493586918,0.8075921745714015,0.829888368122562,0.8298752127384934,0.7987904121100147,0.7988303884655357,0.7924125208485804,0.7838308946748407,0.7675661156056928,0.7676199567277621,0.7716324400580455,0.7717262515671146,0.7635440694496607,0.7692408277644116,0.7692307977692519,0.7692169043550383,0.7692232922550123,0.7692534305701002,0.7692452866166035,0.769230044958776,0.7692260409466131,0.7540018990993027,0.7539503805357914,0.7539146319455252,0.7561962793707407,0.7561612694496328,0.7561922022921495,0.756159248791934,0.7684669524968141,0.768456629816695,0.768449518895821,0.7586519646045367,0.7530858800359299,0.7530963524519996,0.7530973908352252,0.7530642219933499,0.753061056267785,0.7565457169373813,0.7483135621019666,0.7483290551892059,0.7483524516900406,0.7483631449641515,0.7483482760515605,0.751582103371802,0.7515891328945697,0.7516003382699944,0.7619695323282432,0.7575907948757328,0.7649277899109763,0.7719393490780413,0.7719289462022187,0.7752358337638949,0.7752421436354067,0.7703498344115459,0.7768370670546916,0.7768482698238771,0.7768422511043174,0.7831897938068944,0.7885813977123058,0.7809583571335401,0.7840852523018911,0.7899842440102318,0.7847630593030974,0.7847735759084894,0.7847909220370546,0.7847917197820948,0.7847872990499998,0.7847458824572946,0.7793083428029688,0.7790018277048942,0.778996899344969,0.7790026595568732
8,0.5,0.5,0.8925284940209268,0.8942896536673524,0.871946134370006,0.8720110906250229,0.8564190770672571,0.8565678644886845,0.8545609746982051,0.8547524808211162,0.872816531956796,0.8728276624454616,0.8193296933571985,0.8192290659013147,0.81934260255832,0.8193425162267408,0.8193726338917154,0.8043864386729832,0.7944746212301474,0.7945132018603239,0.7944818271551318,0.794452665457031,0.7945101578247281,0.7945313179533271,0.7945614761844726,0.7712929802212137,0.7713787097150866,0.7600473099409685,0.743572162039839,0.743547914445192,0.7435017708243038,0.7434185814551848,0.743464329476356,0.7415132101103266,0.7311349230654233,0.7368442623006252,0.7368866014258584,0.7513292425708256,0.7559760563323261,0.7559557948370452,0.7559736026786035,0.755984965516393,0.7559833168904633,0.7559554459616009,0.7559518814294663,0.7559527470623645,0.768240250082017,0.7765830671544103,0.7765977756549024,0.7728980757606418,0.7729021898706585,0.7728736487603136,0.7728924465783484,0.77290160022186,0.7729408489383347,0.7729579010198199,0.7729667456444433,0.7761740137213284,0.7761933059306323,0.776193457711529,0.7761964547726083,0.7761937618325533,0.7867855475298615,0.7867875132880168,0.7922433054453137,0.7922617175147766,0.7922376774291846,0.7829354382132633,0.782934517725296,0.7878134384840345,0.7878150821376685,0.7878121284226894,0.7900755430398998,0.7868329784166259,0.7868284293992511,0.786822884302699,0.7919771364289492,0.7989672773720689,0.7989606580968287,0.7989677700400312
9,0.5,0.5,0.5,0.5,0.5,0.7328796703674538,0.8636248733259113,0.8641966020426199,0.9054193472666401,0.8590009582437207,0.8766579045888003,0.8743445631081084,0.8745266600281161,0.8744669724804948,0.8745528151706655,0.8745313371176889,0.8825595085571925,0.8931052994913373,0.8887369821785187,0.8887059978800798,0.8887056516362799,0.8865693983065341,0.8864799572245383,0.8938589199894036,0.8938754255089281,0.8938871178711638,0.9002560186333244,0.8891856484871337,0.8892546462670912,0.874559412505682,0.8745222241427061,0.8806320509737184,0.8700779142164214,0.8701120436245939,0.870169306026555,0.8670023593432906,0.8670017957095693,0.8669738653248871,0.869828735773675,0.8698506568404147,0.8743376289161993,0.8699354135989275,0.8699663165815182,0.869979119803157,0.8699789056229845,0.8699777102542394,0.8745923991924244,0.8745994552101737,0.8681599182551968,0.8681847212677725,0.8681740077667415,0.8681682960078575,0.8681853649135418,0.8682172025460226,0.8682033314729974,0.8682082896670322,0.8682065698555648,0.8682167466163032,0.8690973155916104,0.8691071184440952,0.8691118168613101,0.8691072463769617,0.8711914803752794,0.8666614877284463,0.8666691845432944,0.8689685265443126,0.8636940620497642,0.8637219127447481,0.8578335210964103,0.8617036209632545,0.8616931895312301,0.8654938019674113,0.8654914501264652,0.8663526907601538,0.8696790655569463,0.8696635958833423,0.8696564178831594,0.8696622392639953,0.8724861878886868,0.8725018683256809
